	sequences per sample	iteration	180.S53.L001.R1.27	231.S73.L001.R1.49	55.S16.L001.R1.81	37.S9.L001.R1.73	218.S67.L001.R1.43	230.S72.L001.R1.48	288.S89.L001.R1.64	302.S93.L001.R1.69	80.S25.L001.R1.92	52.S15.L001.R1.80	197.S62.L001.R1.36	7.S3.L001.R1.87	133.S37.L001.R1.10	270.S85.L001.R1.60	88.S28.L001.R1.95	264.S83.L001.R1.58	216.S65.L001.R1.41	281.S87.L001.R1.62	181.S54.L001.R1.28	57.S17.L001.R1.82	63.S19.L001.R1.83	305.S96.L001.R1.72	227.S69.L001.R1.45	79.S24.L001.R1.91	178.S51.L001.R1.24	82.S26.L001.R1.93	278.S86.L001.R1.61	223.S68.L001.R1.44	122.S35.L001.R1.7	242.S77.L001.R1.53	291.S90.L001.R1.65	217.S66.L001.R1.42	183.S55.L001.R1.29	4.S2.L001.R1.74	229.S71.L001.R1.47	294.S92.L001.R1.67	176.S47.L001.R1.23	283.S88.L001.R1.63	87.S27.L001.R1.94	228.S70.L001.R1.46	292.S91.L001.R1.66	142.S41.L001.R1.14	76.S23.L001.R1.90	46.S11.L001.R1.76	166.S46.L001.R1.20	69.S20.L001.R1.86	175.S50.L001.R1.22	201.S63.L001.R1.39	51.S14.L001.R1.79	186.S78.L001.R1.31	232.S74.L001.R1.50	241.S76.L001.R1.52	252.S79.L001.R1.54	184.S56.L001.R1.30	99.S31.L001.R1.97	179.S52.L001.R1.25	199.S61.L001.R1.37	94.S29.L001.R1.96	43.S10.L001.R1.75	120.S34.L001.R1.6	187.S57.L001.R1.32	13.S5.L001.R1.8	67.S18.L001.R1.84	30.S8.L001.R1.68	134.S38.L001.R1.11	253.S80.L001.R1.55	266.S84.L001.R1.59	303.S94.L001.R1.70	68.S30.L001.R1.85	132.S36.L001.R1.9	49.S13.L001.R1.78	108.S32.L001.R1.3	304.S95.L001.R1.71	168.S48.L001.R1.21	191.S59.L001.R1.34	189.S58.L001.R1.33	109.S33.L001.R1.4	207.S64.L001.R1.40	18.S6.L001.R1.26	1.S1.L001.R1.2	20.S7.L001.R1.38	74.S22.L001.R1.89	261.S81.L001.R1.56	263.S82.L001.R1.57	135.S39.L001.R1.12	47.S12.L001.R1.77	153.S44.L001.R1.17	234.S75.L001.R1.51	73.S21.L001.R1.88	152.S43.L001.R1.16	194.S60.L001.R1.35	141.S40.L001.R1.13	158.S49.L001.R1.19	12.S4.L001.R1.5	154.S45.L001.R1.18	144.S42.L001.R1.15
alpha_rarefaction_11754_0.txt	11754	0	2116.24725275	5029.53481894	4055.57012195	n/a	4302.39205955	2418.59813084	1866.12727273	1562.54961832	2267.02531646	2431.1969697	2222.5106383	3675.56989247	4298.78040541	n/a	n/a	2334.76744186	2182.23529412	1634.12804878	2313.675	1916.50724638	1698.20149254	2129.61666667	2153.6557377	n/a	1885.109375	1962.04255319	2022.57714286	2064.0	1887.96256684	2089.16901408	2149.71014493	2149.92857143	1818.67073171	n/a	2220.35882353	2407.51630435	n/a	n/a	n/a	n/a	1569.26506024	2515.69626168	2118.50276243	n/a	n/a	n/a	2185.41935484	1954.0	1993.08609272	2037.71938776	1993.61538462	n/a	n/a	1770.06060606	2012.09459459	n/a	2554.10047847	2235.505	n/a	n/a	2226.31088083	2306.86448598	2351.675	n/a	1605.83606557	2052.15816327	2268.04255319	n/a	2206.32620321	2291.57281553	2538.54424779	n/a	1980.49704142	2154.55434783	2124.26875	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2153.89	n/a	n/a	n/a	n/a	2086.87980769	n/a	n/a	2003.55747126	n/a	n/a	n/a	n/a	n/a
alpha_rarefaction_11754_1.txt	11754	1	2170.68452381	4820.6875	3895.17109145	n/a	4708.75718016	2527.88837209	1916.78980892	1586.00757576	2346.42608696	2257.37962963	2002.2238806	4101.07636364	4416.7266436	n/a	n/a	2290.91061453	1938.76190476	1725.59124088	2277.55	1970.32352941	1649.04137931	2112.65168539	2206.63276836	n/a	2064.50531915	2084.25	2050.80681818	1933.12	1998.72093023	2325.72	2226.5	1912.14835165	1953.55	n/a	2039.04639175	2512.09090909	n/a	n/a	n/a	n/a	1554.71428571	2553.94059406	2106.57894737	n/a	n/a	n/a	2063.97572816	2157.9695122	2040.1	2092.06598985	2041.44067797	n/a	n/a	1821.43870968	2170.34634146	n/a	2418.73205742	2123.64220183	n/a	n/a	2244.88108108	2283.49769585	2392.28078818	n/a	1732.12727273	2082.77664975	2426.67391304	n/a	2108.74193548	2126.20089286	2518.39055794	n/a	1958.88819876	2161.54098361	2041.56140351	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2168.62135922	n/a	n/a	n/a	n/a	2012.61792453	n/a	n/a	1908.41145833	n/a	n/a	n/a	n/a	n/a
alpha_rarefaction_11754_2.txt	11754	2	1933.10294118	4958.47643979	4103.29824561	n/a	4540.34417344	2402.12444444	1952.14	1530.79545455	2209.89867841	2259.04926108	2071.79901961	3871.88513514	4186.21974522	n/a	n/a	2031.33802817	2105.03174603	1496.7283237	2534.46666667	2014.53333333	1653.54225352	2074.01714286	2040.32178218	n/a	1816.51485149	1999.74193548	1974.56149733	1898.26627219	1923.51724138	2173.73513514	2121.4212963	1955.0	1843.03550296	n/a	2075.34554974	2438.07216495	n/a	n/a	n/a	n/a	1659.34146341	2480.08108108	1986.24630542	n/a	n/a	n/a	2107.69444444	2063.78947368	2049.90322581	2004.00483092	2128.89221557	n/a	n/a	1891.96296296	2112.2	n/a	2300.96943231	2213.32211538	n/a	n/a	2292.203125	2287.11009174	2371.60098522	n/a	1549.2972973	2205.83769634	2241.605	n/a	1963.7970297	2313.01463415	2489.45378151	n/a	1949.03529412	2151.05494505	1993.70440252	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2113.69626168	n/a	n/a	n/a	n/a	1986.0	n/a	n/a	1972.96825397	n/a	n/a	n/a	n/a	n/a
alpha_rarefaction_11754_3.txt	11754	3	2036.01639344	4798.52209945	4258.15957447	n/a	4668.11311054	2379.57399103	1946.11046512	1606.02777778	2231.3317757	2277.93333333	1974.73732719	4181.11787072	4173.2970297	n/a	n/a	2280.77906977	2052.91304348	1713.68888889	2259.60194175	2038.28795812	1714.94029851	2012.0	2010.54358974	n/a	2016.75280899	1962.90555556	2036.15135135	1902.12426036	1858.57142857	2153.57731959	2285.17560976	1871.32065217	1905.13125	n/a	2163.51955307	2154.51162791	n/a	n/a	n/a	n/a	1612.13953488	2525.64444444	2073.13157895	n/a	n/a	n/a	2228.03571429	1923.53448276	1837.57954545	2040.55440415	2132.16374269	n/a	n/a	1807.32075472	2217.01522843	n/a	2379.13023256	2221.52970297	n/a	n/a	2214.34736842	2294.16589862	2373.14761905	n/a	1727.32934132	2030.88059701	2242.07317073	n/a	2177.87700535	2308.54807692	2406.91732283	n/a	2100.38709677	2134.08839779	1863.08839779	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2189.44390244	n/a	n/a	n/a	n/a	2062.28497409	n/a	n/a	2036.8	n/a	n/a	n/a	n/a	n/a
alpha_rarefaction_11754_4.txt	11754	4	2171.98275862	4632.88305489	4048.13846154	n/a	4513.95728643	2374.0	1895.72727273	1511.04255319	2143.89300412	2187.60465116	2035.34328358	4007.79061372	4066.81518152	n/a	n/a	2189.90625	2085.83	1558.89156627	2422.85714286	2002.38461538	1664.1409396	2040.75977654	2079.36040609	n/a	2036.80898876	2047.5	2137.31081081	1839.95348837	1753.96482412	2190.00512821	2228.88601036	2020.33526012	2009.89928058	n/a	2126.06451613	2246.7047619	n/a	n/a	n/a	n/a	1573.23602484	2560.51162791	2128.48571429	n/a	n/a	n/a	2166.89	2050.625	1930.75159236	2052.52336449	1944.54395604	n/a	n/a	1761.51851852	2085.63636364	n/a	2426.16831683	2244.57281553	n/a	n/a	2272.89189189	2270.4109589	2252.57352941	n/a	1724.59146341	2028.4	2169.83980583	n/a	2081.58152174	2317.04639175	2390.66666667	n/a	2004.34868421	2155.22527473	1956.79640719	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2063.44700461	n/a	n/a	n/a	n/a	2010.21428571	n/a	n/a	1936.36363636	n/a	n/a	n/a	n/a	n/a
alpha_rarefaction_11754_5.txt	11754	5	2021.56852792	4582.66666667	4073.5959596	n/a	4348.36690647	2447.00456621	1796.38953488	1693.54054054	2337.04524887	2257.2293578	2002.94339623	3992.01075269	4510.08896797	n/a	n/a	2140.24630542	2083.52284264	1603.21875	2495.51933702	2204.06024096	1649.19047619	2042.6978022	2068.81865285	n/a	1919.31428571	1938.8852459	2080.26229508	1942.94936709	2071.58064516	2115.8019802	2081.02714932	2125.83636364	1809.50595238	n/a	1964.30851064	2329.0	n/a	n/a	n/a	n/a	1654.96202532	2549.31132075	2153.14516129	n/a	n/a	n/a	2035.53271028	1997.01657459	1910.00617284	1971.14285714	1987.70930233	n/a	n/a	1805.47133758	2211.55	n/a	2463.09502262	2188.62135922	n/a	n/a	2281.77900552	2308.48837209	2254.14070352	n/a	1673.04907975	2115.24064171	2021.79545455	n/a	2094.65053763	2285.01477833	2594.4109589	n/a	1848.32544379	2115.79255319	1865.30319149	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2127.9953271	n/a	n/a	n/a	n/a	2338.65363128	n/a	n/a	1948.71957672	n/a	n/a	n/a	n/a	n/a
alpha_rarefaction_11754_6.txt	11754	6	2015.64141414	4863.95833333	4014.38871473	n/a	4421.56217617	2395.0	1832.76785714	1456.07407407	2266.53744493	2286.97797357	2223.64141414	3924.02040816	4251.0212766	n/a	n/a	2109.95215311	2055.30927835	1592.80536913	2285.08823529	2056.40414508	1653.75714286	2091.16949153	2076.65	n/a	1951.75280899	2003.50568182	1998.59537572	2078.02	1861.59776536	2414.625	2159.93596059	1967.50561798	2026.18666667	n/a	2034.96208531	2317.27363184	n/a	n/a	n/a	n/a	1761.39072848	2450.29333333	1938.55721393	n/a	n/a	n/a	2085.36073059	2312.26666667	1896.26582278	2231.95854922	1988.31791908	n/a	n/a	1827.95031056	2077.92857143	n/a	2477.87439614	2176.14213198	n/a	n/a	2298.03954802	2264.52727273	2063.90909091	n/a	1641.88826816	2160.71957672	2190.36986301	n/a	1980.07352941	2294.57943925	2458.82	n/a	1954.38596491	2141.9144385	1970.58928571	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2061.96396396	n/a	n/a	n/a	n/a	1948.38497653	n/a	n/a	1954.26395939	n/a	n/a	n/a	n/a	n/a
alpha_rarefaction_11754_7.txt	11754	7	2215.10674157	4764.45736434	4097.69387755	n/a	4596.63235294	2354.75454545	1845.725	1591.35658915	2391.4223301	2300.59701493	2141.53299492	3953.41304348	4139.56565657	n/a	n/a	2143.64285714	2180.81818182	1749.35714286	2444.08064516	2079.79775281	1682.96478873	2002.00552486	1993.89162562	n/a	1993.23076923	2073.01639344	2129.37735849	1931.45614035	1819.44864865	2056.66666667	2157.02790698	2076.55487805	1814.52	n/a	2119.58433735	2436.00510204	n/a	n/a	n/a	n/a	1597.64864865	2779.27083333	2203.08092486	n/a	n/a	n/a	2100.78199052	1987.05649718	1902.32163743	2080.19387755	1995.85869565	n/a	n/a	1835.96987952	2138.90697674	n/a	2402.76190476	2179.5	n/a	n/a	2310.88268156	2282.98630137	2562.55263158	n/a	1629.62209302	2132.61052632	2501.46385542	n/a	2137.64130435	2343.591133	2462.14705882	n/a	1933.71176471	2164.58241758	2069.5	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2088.83333333	n/a	n/a	n/a	n/a	1989.31527094	n/a	n/a	1928.65968586	n/a	n/a	n/a	n/a	n/a
alpha_rarefaction_11754_8.txt	11754	8	2136.97687861	4750.14540816	4205.37373737	n/a	4756.52645503	2359.8	1844.4010989	1703.23893805	2519.00529101	2338.54358974	1940.13	3759.45205479	4301.35836177	n/a	n/a	2113.00555556	2069.41269841	1605.61073826	2416.88832487	2090.72413793	1690.36690647	2195.22093023	2000.04830918	n/a	1937.35135135	2028.5	2052.42424242	1895.96428571	1860.48186528	2367.64071856	2036.04054054	2120.59375	1792.05988024	n/a	2275.3583815	2463.40983607	n/a	n/a	n/a	n/a	1601.70224719	2486.57142857	2110.65217391	n/a	n/a	n/a	2124.29064039	2040.43975904	2104.69444444	2150.57575758	2018.13829787	n/a	n/a	1738.1849711	2091.15942029	n/a	2288.65277778	2191.51515152	n/a	n/a	2324.39010989	2274.85067873	2264.215311	n/a	1617.24431818	2221.45263158	2349.41538462	n/a	2196.17112299	2275.09478673	2277.46153846	n/a	2051.08823529	2158.8972973	1816.35675676	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2100.69444444	n/a	n/a	n/a	n/a	2266.5	n/a	n/a	1980.01530612	n/a	n/a	n/a	n/a	n/a
alpha_rarefaction_11754_9.txt	11754	9	2131.23428571	5285.07988166	3935.59006211	n/a	4510.55585106	2621.75520833	2059.25657895	1567.8828125	2387.73913043	2169.45132743	2038.58375635	3925.11071429	4017.95819936	n/a	n/a	2071.57142857	2164.52150538	1507.67052023	2348.25280899	1994.49253731	1646.14285714	2080.18072289	1991.265	n/a	1894.93298969	2084.52071006	1973.5	2008.00649351	1889.93922652	2135.07772021	2297.29081633	2014.68072289	1720.68571429	n/a	2310.05555556	2282.296875	n/a	n/a	n/a	n/a	1737.00628931	2427.99056604	2192.875	n/a	n/a	n/a	2217.1185567	2016.2	2032.67924528	2029.55665025	1949.04324324	n/a	n/a	1900.83443709	2162.47087379	n/a	2502.78571429	2195.59447005	n/a	n/a	2179.40414508	2285.6712963	2239.00438596	n/a	1754.01840491	2008.14	2166.45728643	n/a	2062.0802139	2303.17910448	2499.20588235	n/a	2022.53658537	2130.64171123	1865.07344633	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2072.01369863	n/a	n/a	n/a	n/a	2086.23076923	n/a	n/a	1922.79310345	n/a	n/a	n/a	n/a	n/a
alpha_rarefaction_13222_0.txt	13222	0	2109.89949749	5142.4	4287.67741935	n/a	4623.21545667	2778.69767442	1998.00606061	1603.19852941	2397.91629956	2285.08571429	2189.71219512	4298.15333333	4557.25308642	n/a	n/a	2268.76699029	2132.58823529	1661.65030675	2422.53807107	2357.10055866	n/a	2370.07185629	2118.28358209	n/a	1870.21395349	2119.81481481	2102.51578947	1995.6	1978.03825137	2406.44554455	2235.13333333	2014.71578947	1924.01694915	n/a	2005.56338028	2530.26635514	n/a	n/a	n/a	n/a	1801.50625	2570.78854626	2164.69035533	n/a	n/a	n/a	2067.84518828	2135.24309392	2131.75595238	2324.27717391	2093.67039106	n/a	n/a	1917.99386503	2222.41935484	n/a	2521.89565217	2328.04878049	n/a	n/a	n/a	n/a	2402.52173913	n/a	1749.83428571	2373.75555556	2421.69565217	n/a	2246.61538462	2397.1352657	2496.66044776	n/a	2079.83333333	n/a	2043.36464088	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2203.96	n/a	n/a	n/a	n/a	2116.12107623	n/a	n/a	2037.95959596	n/a	n/a	n/a	n/a	n/a
alpha_rarefaction_13222_1.txt	13222	1	2104.52427184	5139.42183623	4184.61583578	n/a	4664.03325942	2660.40277778	1937.58823529	1548.40740741	2444.93333333	2408.82608696	2284.37320574	4267.0212766	4346.23976608	n/a	n/a	2218.591133	2288.1122449	1631.61931818	2503.67164179	2171.82692308	n/a	2067.34554974	2098.80582524	n/a	2032.78536585	2047.0	2252.08823529	2112.53797468	1983.24864865	2213.76958525	2294.0744186	2067.86666667	1943.75862069	n/a	2142.60301508	2488.07960199	n/a	n/a	n/a	n/a	1703.05263158	2439.70119522	2156.88059701	n/a	n/a	n/a	2147.95794393	1962.85128205	2192.72368421	2072.40277778	2259.39884393	n/a	n/a	2001.47272727	2232.87962963	n/a	2507.12334802	2200.81818182	n/a	n/a	n/a	n/a	2247.95378151	n/a	1782.82758621	2160.37320574	2221.07589286	n/a	2455.05494505	2391.80555556	2561.12890625	n/a	2333.63636364	n/a	2018.85106383	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2215.94594595	n/a	n/a	n/a	n/a	2186.77595628	n/a	n/a	2078.09947644	n/a	n/a	n/a	n/a	n/a
alpha_rarefaction_13222_2.txt	13222	2	2277.0441989	5184.82294264	4249.5295858	n/a	4754.86552567	2502.16521739	1840.97237569	1657.87804878	2512.3507109	2421.16019417	2178.55	4288.10544218	4364.64634146	n/a	n/a	2335.31182796	2223.13157895	1650.25609756	2510.10047847	2141.88461538	n/a	2175.51219512	2161.1185567	n/a	2092.04123711	2112.34920635	1983.34634146	1971.08287293	1906.77486911	2284.01492537	2284.39647577	2262.48148148	1920.49726776	n/a	2139.90243902	2523.45595855	n/a	n/a	n/a	n/a	1718.11235955	2603.28755365	2194.07692308	n/a	n/a	n/a	2152.92207792	2208.78531073	2064.55487805	2157.375	2164.03045685	n/a	n/a	1873.1257485	2230.87962963	n/a	2605.52336449	2413.43939394	n/a	n/a	n/a	n/a	2254.94166667	n/a	1683.29015544	2217.73205742	2169.98283262	n/a	2199.57575758	2389.5047619	2612.1375	n/a	2136.80722892	n/a	2013.35294118	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2197.5	n/a	n/a	n/a	n/a	2122.56060606	n/a	n/a	2026.66169154	n/a	n/a	n/a	n/a	n/a
alpha_rarefaction_13222_3.txt	13222	3	2192.83	5597.1226158	4211.33431085	n/a	4799.47743468	2361.92468619	2029.55696203	1670.07407407	2591.59330144	2313.30660377	2367.28191489	4429.59581882	4634.44884488	n/a	n/a	2391.13989637	2169.22429907	1683.08433735	2532.4375	2155.61052632	n/a	2145.32258065	2103.28078818	n/a	1991.63636364	2155.53191489	2084.24630542	2164.81097561	1977.87700535	2285.07462687	2288.07964602	2151.16	1867.53488372	n/a	2087.76525822	2652.87817259	n/a	n/a	n/a	n/a	1674.67241379	2430.43951613	2144.01515152	n/a	n/a	n/a	2230.2962963	2063.03208556	2097.33950617	2213.67821782	2129.81564246	n/a	n/a	2084.56834532	2230.87962963	n/a	2516.07659574	2354.09405941	n/a	n/a	n/a	n/a	2430.25581395	n/a	1724.45714286	2259.69072165	2453.15577889	n/a	2127.29064039	2378.52857143	2495.48496241	n/a	2197.13664596	n/a	2102.75	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2180.2246696	n/a	n/a	n/a	n/a	2212.80104712	n/a	n/a	2050.95939086	n/a	n/a	n/a	n/a	n/a
alpha_rarefaction_13222_4.txt	13222	4	2071.97029703	5444.07772021	4004.20639535	n/a	4833.69565217	2592.74324324	2131.68452381	1666.4609375	2361.50632911	2441.44927536	2116.16582915	4081.69085174	4329.41791045	n/a	n/a	2151.255	2394.44808743	1681.79220779	2906.67065868	2184.22167488	n/a	2223.46031746	2153.28426396	n/a	2122.26829268	2225.24731183	2173.00584795	2040.38372093	1989.59895833	2476.51351351	2298.61363636	2156.80555556	1866.46067416	n/a	2107.92307692	2553.32057416	n/a	n/a	n/a	n/a	1824.50609756	2456.04115226	2122.24137931	n/a	n/a	n/a	2116.33333333	2123.91489362	2034.23602484	2160.23762376	2064.57142857	n/a	n/a	1943.38888889	2234.96261682	n/a	2709.63451777	2242.7	n/a	n/a	n/a	n/a	2367.76724138	n/a	1681.78651685	2169.955	2358.57142857	n/a	2157.64356436	2514.62376238	2487.67058824	n/a	2079.85714286	n/a	2054.1849711	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2214.15695067	n/a	n/a	n/a	n/a	2164.3919598	n/a	n/a	2051.06060606	n/a	n/a	n/a	n/a	n/a
alpha_rarefaction_13222_5.txt	13222	5	2050.02857143	5576.5758427	4145.55942029	n/a	4803.09662921	2409.14285714	1757.58563536	1670.12598425	2311.2244898	2254.31950207	2198.74019608	4095.37828947	4323.771261	n/a	n/a	2392.05291005	2042.10454545	1692.71428571	2451.07692308	2052.56398104	n/a	2151.23560209	2105.75	n/a	1944.07211538	2196.87719298	1983.21052632	1963.95348837	1914.47894737	2326.95049505	2317.57142857	2210.3313253	1945.77710843	n/a	2197.78947368	2708.38341969	n/a	n/a	n/a	n/a	1552.75376884	2714.22171946	2184.89393939	n/a	n/a	n/a	2247.41666667	2002.47959184	2078.3964497	1989.24669604	2137.14358974	n/a	n/a	1992.63190184	2235.81395349	n/a	2421.7394958	2336.63207547	n/a	n/a	n/a	n/a	2320.96536797	n/a	1730.64397906	2360.39010989	2406.61057692	n/a	2192.68	2369.55963303	2511.42519685	n/a	2186.13664596	n/a	1923.84455959	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2206.67264574	n/a	n/a	n/a	n/a	2100.68837209	n/a	n/a	2009.7804878	n/a	n/a	n/a	n/a	n/a
alpha_rarefaction_13222_6.txt	13222	6	2179.45	4946.57142857	4417.43975904	n/a	4765.36596737	2597.03587444	1825.80571429	1714.88333333	2501.56637168	2365.01449275	2125.66666667	4158.39189189	4424.75308642	n/a	n/a	2277.57281553	2139.57142857	1756.03821656	2643.82352941	2079.95544554	n/a	2395.11111111	2110.43961353	n/a	2008.80203046	1971.48743719	2029.65326633	2132.12738854	1930.65968586	2150.22171946	2284.63302752	2096.66666667	1863.69892473	n/a	2197.14507772	2509.72680412	n/a	n/a	n/a	n/a	1694.85882353	2524.69565217	2120.65326633	n/a	n/a	n/a	2156.49295775	1977.68316832	2211.18493151	2113.59130435	2099.63316583	n/a	n/a	1903.91616766	2237.56221198	n/a	2428.9380531	2193.9953271	n/a	n/a	n/a	n/a	2218.38247012	n/a	1783.43333333	2172.45192308	2535.8872549	n/a	2299.78125	2453.83980583	2586.34645669	n/a	2100.45762712	n/a	2024.65555556	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2204.96	n/a	n/a	n/a	n/a	2300.93298969	n/a	n/a	2024.85128205	n/a	n/a	n/a	n/a	n/a
alpha_rarefaction_13222_7.txt	13222	7	2313.40571429	5384.0234375	4202.60174419	n/a	4479.54869359	2707.76363636	1901.81609195	1693.33064516	2440.77731092	2201.13274336	2252.72058824	4269.79381443	4431.41433022	n/a	n/a	2206.14485981	2200.00512821	1663.88819876	2550.21761658	2270.70652174	n/a	2178.71204188	2062.97652582	n/a	2051.54358974	2071.40957447	2054.734375	2054.21472393	1867.04854369	2374.98994975	2297.99082569	2239.75471698	1899.15819209	n/a	2241.10674157	2368.6	n/a	n/a	n/a	n/a	1701.20930233	2564.6	2213.609375	n/a	n/a	n/a	2166.78475336	2010.80952381	2128.79220779	2157.0631068	2055.703125	n/a	n/a	1944.45783133	2238.48611111	n/a	2702.25462963	2116.72727273	n/a	n/a	n/a	n/a	2281.36480687	n/a	1709.98275862	2361.51428571	2342.02843602	n/a	2076.81770833	2426.9375	2525.73622047	n/a	1997.08673469	n/a	2007.89528796	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2197.57964602	n/a	n/a	n/a	n/a	2270.8	n/a	n/a	1948.75	n/a	n/a	n/a	n/a	n/a
alpha_rarefaction_13222_8.txt	13222	8	2286.1	5091.38613861	4178.06583072	n/a	4700.86746988	2562.09251101	1931.16666667	1672.35114504	2456.20179372	2368.42608696	2189.69626168	4255.1294964	4787.38851351	n/a	n/a	2294.60294118	2303.52763819	1617.12426036	2517.00512821	2193.00529101	n/a	2128.07065217	2155.27722772	n/a	1954.98104265	2044.93717277	1930.08988764	2001.25139665	1923.67539267	2171.93925234	2266.39719626	2131.64130435	1848.94827586	n/a	2130.95544554	2520.1372549	n/a	n/a	n/a	n/a	1658.40571429	2597.11618257	2230.31382979	n/a	n/a	n/a	2169.55	2026.53370787	2058.09467456	2185.07853403	2027.84574468	n/a	n/a	1943.37714286	2239.359447	n/a	2558.05479452	2297.74193548	n/a	n/a	n/a	n/a	2249.38114754	n/a	1670.32620321	2105.79534884	2331.8206278	n/a	2134.125	2395.70833333	2461.91544118	n/a	2225.90184049	n/a	2057.07344633	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2208.66964286	n/a	n/a	n/a	n/a	2119.77941176	n/a	n/a	1988.77722772	n/a	n/a	n/a	n/a	n/a
alpha_rarefaction_13222_9.txt	13222	9	2122.43925234	5244.38235294	4221.69908815	n/a	4584.44680851	2434.02790698	2074.5872093	1597.86330935	2460.56944444	2379.83928571	2204.36792453	4219.14754098	4503.6031746	n/a	n/a	2160.73205742	2180.3364486	1649.79166667	2367.22058824	2207.64141414	n/a	2156.13829787	2130.16831683	n/a	2034.4047619	1994.47894737	2057.47150259	1992.05405405	1982.20512821	2149.11818182	2365.52830189	2076.37244898	1844.76595745	n/a	2126.8019802	2465.35294118	n/a	n/a	n/a	n/a	1764.71022727	2519.7755102	2166.765	n/a	n/a	n/a	2112.98214286	2246.65934066	2105.0	2228.02985075	2185.73076923	n/a	n/a	1825.58241758	2224.52336449	n/a	2531.38983051	2308.54950495	n/a	n/a	n/a	n/a	2517.38248848	n/a	1759.84269663	2178.3880597	2481.11940299	n/a	2192.0	2382.45454545	2565.78346457	n/a	2055.51630435	n/a	2089.32352941	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2223.41704036	n/a	n/a	n/a	n/a	2156.82608696	n/a	n/a	2032.14285714	n/a	n/a	n/a	n/a	n/a
alpha_rarefaction_14690_0.txt	14690	0	2378.60098522	5307.38694639	4387.77966102	n/a	5229.23584906	2956.06666667	2068.70689655	1747.0	2496.24691358	2438.07142857	2381.78172589	4241.1595092	4662.97965116	n/a	n/a	2501.36458333	2215.6347032	1720.56818182	2535.96261682	2257.00460829	n/a	2253.14814815	n/a	n/a	2068.22164948	2177.125	2118.46192893	2064.50531915	n/a	2512.32512315	2347.77637131	2185.6875	1943.23913043	n/a	2180.81818182	2486.06849315	n/a	n/a	n/a	n/a	1839.33526012	2528.53846154	n/a	n/a	n/a	n/a	2277.33039648	2299.8700565	2241.36046512	2317.00487805	2358.43181818	n/a	n/a	1953.49189189	n/a	n/a	2520.53658537	2407.33333333	n/a	n/a	n/a	n/a	2396.8902439	n/a	1802.2	2229.1793722	2395.00473934	n/a	2155.23404255	2463.12444444	2645.91698113	n/a	2256.6686747	n/a	2142.48663102	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2166.66363636	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
alpha_rarefaction_14690_1.txt	14690	1	2277.88601036	5549.1275	4298.84916201	n/a	5162.30588235	2670.68595041	2119.80681818	1774.70895522	2509.82	2551.2360515	2227.93023256	4154.52507375	4614.45454545	n/a	n/a	2386.51219512	2339.34545455	1772.51497006	2707.11594203	2308.02898551	n/a	2326.71428571	n/a	n/a	2089.3632287	2085.95215311	2241.92268041	2174.64204545	n/a	2372.55	2343.05063291	2289.31818182	1972.60526316	n/a	2311.54901961	2786.08673469	n/a	n/a	n/a	n/a	1765.53932584	2670.40856031	n/a	n/a	n/a	n/a	2243.11965812	2171.5	2139.93678161	2205.60098522	2093.33333333	n/a	n/a	1968.75862069	n/a	n/a	2784.07079646	2364.73423423	n/a	n/a	n/a	n/a	2477.45378151	n/a	1825.84153005	2362.66341463	2429.42857143	n/a	2282.77522936	2452.17256637	2622.9070632	n/a	2118.50531915	n/a	2109.10880829	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2276.98445596	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
