	sequences per sample	iteration	180.S53.L001.R1.27	231.S73.L001.R1.49	55.S16.L001.R1.81	37.S9.L001.R1.73	218.S67.L001.R1.43	230.S72.L001.R1.48	288.S89.L001.R1.64	302.S93.L001.R1.69	80.S25.L001.R1.92	52.S15.L001.R1.80	197.S62.L001.R1.36	7.S3.L001.R1.87	133.S37.L001.R1.10	270.S85.L001.R1.60	88.S28.L001.R1.95	264.S83.L001.R1.58	216.S65.L001.R1.41	281.S87.L001.R1.62	181.S54.L001.R1.28	57.S17.L001.R1.82	63.S19.L001.R1.83	305.S96.L001.R1.72	227.S69.L001.R1.45	79.S24.L001.R1.91	178.S51.L001.R1.24	82.S26.L001.R1.93	278.S86.L001.R1.61	223.S68.L001.R1.44	122.S35.L001.R1.7	242.S77.L001.R1.53	291.S90.L001.R1.65	217.S66.L001.R1.42	183.S55.L001.R1.29	4.S2.L001.R1.74	229.S71.L001.R1.47	294.S92.L001.R1.67	176.S47.L001.R1.23	283.S88.L001.R1.63	87.S27.L001.R1.94	228.S70.L001.R1.46	292.S91.L001.R1.66	142.S41.L001.R1.14	76.S23.L001.R1.90	46.S11.L001.R1.76	166.S46.L001.R1.20	69.S20.L001.R1.86	175.S50.L001.R1.22	201.S63.L001.R1.39	51.S14.L001.R1.79	186.S78.L001.R1.31	232.S74.L001.R1.50	241.S76.L001.R1.52	252.S79.L001.R1.54	184.S56.L001.R1.30	99.S31.L001.R1.97	179.S52.L001.R1.25	199.S61.L001.R1.37	94.S29.L001.R1.96	43.S10.L001.R1.75	120.S34.L001.R1.6	187.S57.L001.R1.32	13.S5.L001.R1.8	67.S18.L001.R1.84	30.S8.L001.R1.68	134.S38.L001.R1.11	253.S80.L001.R1.55	266.S84.L001.R1.59	303.S94.L001.R1.70	68.S30.L001.R1.85	132.S36.L001.R1.9	49.S13.L001.R1.78	108.S32.L001.R1.3	304.S95.L001.R1.71	168.S48.L001.R1.21	191.S59.L001.R1.34	189.S58.L001.R1.33	109.S33.L001.R1.4	207.S64.L001.R1.40	18.S6.L001.R1.26	1.S1.L001.R1.2	20.S7.L001.R1.38	74.S22.L001.R1.89	261.S81.L001.R1.56	263.S82.L001.R1.57	135.S39.L001.R1.12	47.S12.L001.R1.77	153.S44.L001.R1.17	234.S75.L001.R1.51	73.S21.L001.R1.88	152.S43.L001.R1.16	194.S60.L001.R1.35	141.S40.L001.R1.13	158.S49.L001.R1.19	12.S4.L001.R1.5	154.S45.L001.R1.18	144.S42.L001.R1.15
alpha_rarefaction_13222_8.txt	13222	8	62.29591	141.16193	118.0764	n/a	134.33725	77.18383	58.25419	52.90778	73.91777	69.00509	68.95593	119.0077	118.38037	n/a	n/a	64.53346	67.89684	51.64096	72.02943	63.70466	n/a	65.46864	66.88902	n/a	63.97166	60.41787	59.24005	61.87298	56.97287	68.24752	64.32594	62.55242	52.45759	n/a	67.74323	77.04243	n/a	n/a	n/a	n/a	51.3184	74.94378	61.84776	n/a	n/a	n/a	69.87078	64.82678	60.02255	62.30737	68.55442	n/a	n/a	59.26563	67.75164	n/a	75.73777	71.06511	n/a	n/a	n/a	n/a	70.97052	n/a	58.14258	68.55735	71.13772	n/a	63.29153	69.99177	79.46536	n/a	61.86512	n/a	63.30449	n/a	n/a	n/a	n/a	n/a	n/a	n/a	69.35679	n/a	n/a	n/a	n/a	63.31468	n/a	n/a	58.73273	n/a	n/a	n/a	n/a	n/a
alpha_rarefaction_13222_9.txt	13222	9	60.37061	144.72211	119.20005	n/a	133.54321	76.21522	57.63047	53.28845	73.41221	68.85112	69.74113	122.58149	115.36468	n/a	n/a	64.1929	66.39449	51.75276	69.61023	63.39587	n/a	65.30943	66.59602	n/a	64.7808	59.92849	61.26792	62.55842	57.13516	69.71105	64.93667	63.10816	53.3499	n/a	66.66254	76.44121	n/a	n/a	n/a	n/a	51.846	73.42785	61.69416	n/a	n/a	n/a	69.39937	65.18741	60.70102	63.14257	69.49356	n/a	n/a	58.40142	67.40702	n/a	74.77444	70.48795	n/a	n/a	n/a	n/a	72.58802	n/a	58.75068	67.73849	70.97579	n/a	64.61569	69.97295	79.04479	n/a	61.67206	n/a	62.96683	n/a	n/a	n/a	n/a	n/a	n/a	n/a	69.40209	n/a	n/a	n/a	n/a	64.99265	n/a	n/a	58.65714	n/a	n/a	n/a	n/a	n/a
alpha_rarefaction_14690_0.txt	14690	0	63.30798	148.87268	120.59767	n/a	144.70116	80.71437	59.83612	54.86054	76.76418	71.24638	71.05002	125.02428	122.16926	n/a	n/a	67.51064	68.66805	54.16221	73.59517	66.29142	n/a	67.31708	n/a	n/a	66.25839	63.32874	63.0259	63.57696	n/a	72.03298	67.13664	64.95914	54.8563	n/a	69.61015	77.67135	n/a	n/a	n/a	n/a	53.16376	75.81387	n/a	n/a	n/a	n/a	72.28689	65.49316	62.98401	64.82399	71.5844	n/a	n/a	60.29727	n/a	n/a	76.97767	73.01953	n/a	n/a	n/a	n/a	73.53172	n/a	60.25262	71.03576	73.04981	n/a	67.40235	72.30002	81.66897	n/a	62.15299	n/a	64.94531	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	66.28031	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
alpha_rarefaction_14690_1.txt	14690	1	61.9077	148.63756	123.74006	n/a	143.2172	80.64625	60.146	55.08001	76.37999	72.99286	70.47033	125.93538	122.17082	n/a	n/a	67.32671	69.56469	53.9327	74.16378	65.3474	n/a	67.77996	n/a	n/a	67.10142	62.35966	63.71882	64.5368	n/a	71.59395	67.04452	64.87566	55.33151	n/a	70.1345	79.53421	n/a	n/a	n/a	n/a	52.548	76.49933	n/a	n/a	n/a	n/a	71.96315	65.43208	62.39083	64.54978	71.20483	n/a	n/a	60.1406	n/a	n/a	77.98173	72.58294	n/a	n/a	n/a	n/a	73.74671	n/a	60.30105	70.37982	74.81383	n/a	65.94492	72.34428	81.69063	n/a	63.13036	n/a	65.39702	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	66.64153	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
alpha_rarefaction_14690_2.txt	14690	2	63.12823	149.11711	124.03825	n/a	143.45888	80.01588	59.7903	54.90435	75.9264	71.46874	72.10759	127.67374	122.04448	n/a	n/a	67.1845	66.91486	53.55198	73.40015	64.8905	n/a	67.4989	n/a	n/a	67.20369	63.36416	63.99648	63.35111	n/a	73.22024	67.04524	65.04828	54.66834	n/a	69.33289	79.0401	n/a	n/a	n/a	n/a	53.52554	75.85134	n/a	n/a	n/a	n/a	71.4187	67.22525	61.18412	64.2159	71.21571	n/a	n/a	61.52118	n/a	n/a	79.04421	72.91547	n/a	n/a	n/a	n/a	74.69628	n/a	60.87853	70.81022	73.96592	n/a	66.62804	72.33001	81.68967	n/a	63.44422	n/a	65.42927	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	66.63232	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
alpha_rarefaction_14690_3.txt	14690	3	61.85525	149.29988	120.51302	n/a	143.94978	80.56461	59.25158	55.52771	76.96661	70.42669	69.60036	129.31271	122.01657	n/a	n/a	67.34942	68.36994	53.60452	74.39728	64.54932	n/a	68.30865	n/a	n/a	66.02426	62.21067	63.46077	63.60281	n/a	71.64543	66.8681	65.77042	55.39635	n/a	70.00396	79.3597	n/a	n/a	n/a	n/a	53.00879	76.61247	n/a	n/a	n/a	n/a	72.12372	65.39692	61.72319	64.20074	71.18593	n/a	n/a	61.22168	n/a	n/a	77.72578	72.25528	n/a	n/a	n/a	n/a	74.51948	n/a	60.16227	71.7559	73.72706	n/a	67.08337	72.41821	81.69441	n/a	63.84986	n/a	65.49004	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	66.09816	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
alpha_rarefaction_14690_4.txt	14690	4	62.68923	149.13049	121.44843	n/a	141.98516	80.45464	60.22275	55.3372	77.16113	70.93961	70.78268	125.52889	122.03723	n/a	n/a	67.29842	70.06163	54.15842	71.94191	65.30378	n/a	67.74068	n/a	n/a	66.37394	62.0607	63.38733	63.29636	n/a	72.83956	66.95797	64.9023	54.91506	n/a	69.65134	79.12349	n/a	n/a	n/a	n/a	53.33852	76.18999	n/a	n/a	n/a	n/a	72.15444	66.81046	61.86474	65.52198	71.12438	n/a	n/a	59.96329	n/a	n/a	77.93348	72.65771	n/a	n/a	n/a	n/a	74.65004	n/a	60.3983	71.1297	72.59636	n/a	66.65716	72.22798	81.8816	n/a	63.37771	n/a	65.44846	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	66.32497	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
alpha_rarefaction_14690_5.txt	14690	5	62.05078	150.77827	122.75932	n/a	142.22769	79.80237	59.40741	55.67146	76.44663	71.93922	72.04375	127.12455	121.31459	n/a	n/a	66.61218	68.26732	53.78197	73.13651	66.87831	n/a	68.30911	n/a	n/a	67.13929	63.31242	64.55015	64.38351	n/a	72.04339	67.1638	65.21444	55.02238	n/a	70.14964	78.69596	n/a	n/a	n/a	n/a	52.73035	75.38618	n/a	n/a	n/a	n/a	72.34501	65.65096	63.40228	66.28074	70.2783	n/a	n/a	59.63707	n/a	n/a	78.20454	72.37413	n/a	n/a	n/a	n/a	75.14459	n/a	60.24684	70.91208	73.5962	n/a	65.96836	72.2037	81.71857	n/a	63.69502	n/a	65.33539	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	66.13966	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
alpha_rarefaction_14690_6.txt	14690	6	63.24814	149.62934	121.10871	n/a	142.00082	81.3113	59.66832	54.44915	76.54836	69.75009	71.6015	127.19259	122.4717	n/a	n/a	66.51263	71.37306	54.1635	74.18793	65.40543	n/a	67.69825	n/a	n/a	66.72416	62.9876	64.22544	63.74069	n/a	74.05675	66.63666	64.77783	54.98071	n/a	69.16869	78.90532	n/a	n/a	n/a	n/a	52.89988	76.2385	n/a	n/a	n/a	n/a	72.62198	65.11942	62.73853	64.28223	71.80634	n/a	n/a	60.05596	n/a	n/a	78.57512	72.31523	n/a	n/a	n/a	n/a	73.20446	n/a	60.73692	70.32562	73.12832	n/a	65.30884	72.34312	81.5351	n/a	64.28218	n/a	65.02365	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	66.20953	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
alpha_rarefaction_14690_7.txt	14690	7	63.59156	148.637	119.7149	n/a	143.00497	79.02534	60.40187	55.11021	76.39193	71.75074	71.69935	128.74286	121.62982	n/a	n/a	66.98722	70.645	53.86941	73.70316	65.02863	n/a	67.30428	n/a	n/a	67.61544	63.24701	64.39419	62.97805	n/a	70.16819	66.90231	64.55649	54.96396	n/a	69.62377	79.75183	n/a	n/a	n/a	n/a	52.39407	76.35211	n/a	n/a	n/a	n/a	72.10035	66.37991	62.17173	65.73931	70.42533	n/a	n/a	59.36329	n/a	n/a	76.94808	72.95398	n/a	n/a	n/a	n/a	74.57933	n/a	60.8085	70.21544	74.12457	n/a	66.3153	72.24289	81.65571	n/a	63.61216	n/a	65.62069	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	66.82727	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
alpha_rarefaction_14690_8.txt	14690	8	62.34477	148.10699	123.91312	n/a	143.00511	79.99573	60.85321	54.81188	76.48733	69.40016	70.46887	126.99415	122.31927	n/a	n/a	66.95891	68.15198	53.75714	73.7646	65.39205	n/a	67.52127	n/a	n/a	66.97324	63.58049	64.58727	62.99155	n/a	71.64067	66.91711	64.71703	54.96229	n/a	70.06751	79.3713	n/a	n/a	n/a	n/a	53.09942	76.45425	n/a	n/a	n/a	n/a	71.59802	65.88253	61.94698	64.44263	70.76649	n/a	n/a	60.23697	n/a	n/a	78.68867	72.11128	n/a	n/a	n/a	n/a	75.17453	n/a	60.4584	70.67865	73.38353	n/a	66.35468	72.45882	81.47852	n/a	63.53587	n/a	65.51674	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	66.70125	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
alpha_rarefaction_14690_9.txt	14690	9	63.83534	146.9435	122.73996	n/a	141.49888	79.39521	59.75396	55.83808	77.39627	71.4007	69.83808	126.96231	121.24819	n/a	n/a	65.76491	71.13231	53.97549	73.0022	65.43731	n/a	66.4862	n/a	n/a	66.9209	63.50819	64.39244	63.18699	n/a	72.40225	66.99093	63.99395	54.99798	n/a	69.48117	78.52463	n/a	n/a	n/a	n/a	52.45252	75.98249	n/a	n/a	n/a	n/a	71.99946	66.40621	62.34374	65.59772	70.05847	n/a	n/a	61.07583	n/a	n/a	76.73187	73.16975	n/a	n/a	n/a	n/a	75.06638	n/a	60.1286	70.38944	74.99089	n/a	65.96967	72.31918	81.6114	n/a	63.32159	n/a	65.48289	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	65.86935	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
